,url,step_1,step_2
1746,https://www.allrecipes.com/thmb/ghpcLNcQIJceEXGRthLHuA2a3f0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2302569-702a961c8b134c1eb7254d32c8dc34bb.jpg,"Wash Swiss chard and cut into 1-inch strips. Separate the thick, tough stalk sections from the upper leafy strips.","Add 1 tablespoon salt to 1 cup water in a large saucepan; bring to a boil. Add stalks and cook for 2 minutes. Stir in leafy strips. Cook until stalks are fork-tender and leafy strips are wilted, about 6 minutes. Drain."
1747,,Preheat oven to 350 degrees F (175 degrees C).,"Bring a large pot of lightly salted water to a boil. Cook lasagna noodles in the boiling water, stirring occasionally until cooked through, about 8 minutes. Drain and pat noodles dry with paper towels."
1748,https://www.allrecipes.com/thmb/n1PMHCPEQiIh4n329xRdb21OaFY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9203140-9ef5315609dc4c3bbbdfc0c539bf2c37.jpg,"Bring a large pot of lightly salted water to a boil. Add tortellini. Cook, stirring occasionally, until tortellini float to the top and the filling is hot, about 5 minutes. Drain.","Heat vegetable oil in a large skillet over medium heat; cook and stir chicken breast in hot oil until no longer pink in the center, about 10 minutes. Remove from heat."
1749,https://www.allrecipes.com/thmb/K_y4LMukZgZ2OvtXvKRgJ7rqLvw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4564460-72909d8c0d5d4bfcb4f602ab17eba22e.jpg,Preheat oven to 400 degrees F (200 degrees C).,"Mix sage, salt, black pepper, 1/2 teaspoon nutmeg, and 1/2 teaspoon cloves together in a small bowl to make a spice blend."
1750,,"Sauté onion in 2 tablespoons olive oil in a skillet over medium heat until onion is translucent, about 5 minutes. Stir garlic into onion and turn off heat. Transfer onion mixture to a large mixing bowl.","Stir ground beef, ricotta cheese, parsley, egg, salt, black pepper, and cayenne pepper with onion mixture until almost combined; stir in bread crumbs and continue to mix until thoroughly blended."
1751,https://www.allrecipes.com/thmb/uDcG_C60tqo6yEOC1ucWbfhHhzA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2608494-6e59643a1f2e4de1918f734583a74efd.jpg,Preheat oven to 350 degrees F (175 degrees C). Coat a 9x13-inch baking dish with one teaspoon olive oil.,"Heat remaining 2 tablespoons of olive oil in a large saucepan over medium heat, and cook and stir the onion and garlic until the onion is translucent, about 5 minutes. Mix in the turkey, mushrooms, basil, oregano, and black pepper; cook and stir until the turkey is no longer pink and the mushrooms have released their liquid, 10 to 15 minutes. Break the turkey meat into crumbles as it cooks. Stir in the diced tomatoes, tomato paste, and spinach. Cook, stirring often, until the spinach leaves are wilted, about 5 minutes; turn off burner."
1752,,"Mix together the seasoned bread crumbs, grated Parmesan cheese, and garlic salt in a shallow bowl. Beat the eggs in a second shallow bowl.","Heat the olive oil in a large skillet over medium heat until the oil is rippling, but not smoking."
1753,https://www.allrecipes.com/thmb/vVkqnq57bURUDI8co3BxFmeRmSk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1009424-e36a6846613142568519f5b133dcbba6.jpg,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.,"In a skillet over medium heat, cook bacon and onion in the butter for 7 to 8 minutes. Add mushrooms and cook 2 to 3 minutes more. Stir in the heavy cream, salt, pepper, Roquefort cheese and tomato sauce; cook for 5 minutes, stirring continuously. Pour over cooked farfalle pasta and serve."
1754,https://www.allrecipes.com/thmb/PgMfmwY9_aqGIN4mdM2IqY6osM4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1102046-137bb4bc63d44bbda931ac24eb9ee1a7.jpg,"Whisk flour, onion powder, garlic powder, salt, and pepper together in a shallow bowl. Add beef to seasoned flour and toss to evenly coat; shake off any excess flour.","Heat oil in a skillet over medium heat. Cook beef in hot oil until browned on all sides, 5 to 10 minutes. Transfer beef to slow cooker; add carrots, onion, potatoes, celery, and garlic."
1755,https://www.allrecipes.com/thmb/MNqE8lWLNiWCdf-_CKI_XItST0A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/768740-15d7ff910e57464597a478b4e25dbb3a.jpg,"Heat the olive oil in a large saucepan over medium heat. Stir in the onion and garlic; cook and stir until the onion has softened and turned translucent, about 5 minutes. Stir the tomato paste into the onion mixture, working all of the lumps out. Pour in the vodka and bring to a boil over medium-high heat; boil for 1 minute. Add the crushed tomatoes and tomato puree. Season with oregano, pepper, salt, thyme, parsley, and rosemary.","Return to a simmer; reduce heat to medium-low, cover, and simmer 45 minutes, stirring occasionally. Add water if the sauce becomes too thick as it cooks, but remember that you'll be adding the cream soon, so don't thin it too much. Once the sauce has cooked, stir in the cream until the consistency and color are to your liking. Cook another 5 to 10 minutes to reheat."
1756,https://www.allrecipes.com/thmb/0ZoJ8uuN1RxMwtRqLuFC6dxSMnk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3580612-ca247fc16d9842e78070204774c7cc2f.jpg,Preheat oven to 350 degrees F (175 degrees C). Spray a 9x13-inch baking dish with cooking spray.,"Press 1 package crescent rolls into the prepared baking dish, pushing seams together."
1757,https://www.allrecipes.com/thmb/hjTgafUgih5sievyw4d72amd5iA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1949674-d8659cef9a934811ba89526bdbf2b135.jpg,"Heat 2 tablespoons olive oil in a heavy-bottomed pot over medium-high heat; cook and stir onion and garlic until onion is translucent, about 10 minutes. Add green beans, peas, and zucchini; toss to coat vegetables with oil.","Slowly stream vegetable broth into vegetable mixture; bring to a simmer over medium heat. Stir in rosemary and great Northern beans and bring back to a simmer, about 5 minutes. Add ditalini pasta and simmer soup until pasta is tender but firm to the bite and soup has thickened, 10 to 15 minutes. Remove from heat; stir in parsley."
1758,https://www.allrecipes.com/thmb/rtLMxbMhWekhTxmEmd4b8h94BA8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1482392-87e9e876016a4e19bce1bf6e9c78ed25.jpg,"Heat olive oil in a saucepan over medium heat. Cook and stir garlic in hot oil until fragrant, about 1 minute; add vodka, bring to a simmer, and cook until mostly evaporated, about 10 minutes.","Stir tomatoes, basil, sugar, oregano, salt, and pepper with the garlic and vodka in the saucepan; bring to a boil and cook until most of the liquid evaporates, about 5 minutes. Remove saucepan from heat."
1759,https://www.allrecipes.com/thmb/3Nhf5EyXtUc_ectaQEiA8q_siuM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/115095-ca56abb480cc4a05ab3c8b768727545d.jpg,Preheat oven to 350 degrees F (175 degrees C). Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.,"Heat oil in a large saucepan over medium heat. Sautee garlic and mushrooms until tender. Pour in 2 jars Alfredo sauce. Stir in shrimp, scallops and crabmeat. Simmer 5 to 10 minutes, or until heated through. In a medium bowl, combine ricotta cheese, egg and pepper."
1760,https://www.allrecipes.com/thmb/ald3AvFHJ8yCfGX4Vgz2R2JiKAo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3933548-2f2b5f0ffc73453687e93c4bf4073174.jpg,"Fill a pot with water and bring to a boil; cook the sausages in the boiling water until no longer pink in the center, about 40 minutes. Cut the sausages into bite-sized pieces.","Fill a large pot with lightly-salted water and bring to a boil. Stir the penne into the water and return to a boil. Cook, stirring occasionally, until the pasta has cooked through, but is still firm to the bite, about 11 minutes. Drain well."
1761,https://www.allrecipes.com/thmb/6aJ3zUd_pu2oLq1U6R6OaZjC5Hc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/835056-161cf0aa75794cb0aabd67eff1a27a85.jpg,"Preheat an oven to 425 degrees F (220 degrees C). Pour some water into a small, oven proof bowl, and place into the oven. Arrange the bay leaves over the bottom of the springform pan to cover.","Beat the eggs in a mixing bowl, then mix in ricotta cheese, honey, orange zest, and lemon juice. Sprinkle in the flour, and stir until evenly combined. Gently pour the batter over the bay leaves, being careful not to disturb them too much."
1762,https://www.allrecipes.com/thmb/OuA2dg5shD4nU1w_hkdjqRNbxSw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5546583-6a6f2449286341188e90a8938d445943.jpg,Preheat oven to 350 degrees F (175 degrees C).,Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.
1763,https://www.allrecipes.com/thmb/HSrTN5CshRpObO-xRjWfMwcFazk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7254351-09bc6646c9ec4c64b5fb1ca777ee8080.jpg,Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets.,"In a medium bowl, cream together 1/2 cup butter and white sugar until smooth. Beat in the eggs one at a time, then stir in the vanilla and ricotta cheese. Combine the flour, baking soda and salt; gradually stir into the cheese mixture. Drop by rounded teaspoonfuls 2 inches apart onto the prepared cookie sheets."
1764,,Preheat oven to 350 degrees F (175 degrees C).,"Grind salt, black pepper, cumin, rosemary, fennel, red pepper flakes, and oregano to a coarse powder using a mortar and pestle. Add 2 cloves garlic and mash to a paste. Mix in brown sugar, wine vinegar, and 1 tablespoon olive oil; stir until paste is thoroughly combined."
1765,https://www.allrecipes.com/thmb/WuBbmoaCLY4P8hpjQ6yUcZyZ4Mo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Pizzaghetti-Melissa-Mae-4x3-1-2000-90ad8d5bde9741b08c4cb01fa0226545.jpg,"Bring a large pot of lightly salted water to a boil. Cook spaghetti in the boiling water, stirring occasionally until cooked through but firm to the bite, about 12 minutes. Drain and transfer to a 7x11-inch baking dish.",Preheat oven to 350 degrees F (175 degrees C).
1766,https://www.allrecipes.com/thmb/_NRl2NLojrfmW2qIWKmADkURQF8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/805077-5d85414e7a8649c8b0aa21a97c8e5e04.jpg,"Sprinkle both sides of eggplant slices with 2 tablespoons salt, and layer them in a large baking dish with paper towels between each layer.","Place a smaller baking dish on top of the eggplant slices, and weigh it down with several heavy food cans. Let sit for at least an hour or until the paper towels are visibly moist."
1767,https://www.allrecipes.com/thmb/xYfZ6AtmLAQYEoT5x_iBoL-EsLA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/105985-988b5deafc554251ac4a7be60b33075d.jpg,"Melt butter in a heavy saucepan over medium heat. Stir in green onion and parsley; cook until the green onion has softened, about 3 minutes. Stir in flour and cook for 3 minutes more, stirring constantly.","Pour in the cream, increase heat to medium-high and bring to a simmer. Once the cream comes to a simmer, reduce heat to medium-low and whisk in the shredded Swiss and Parmesan cheeses. Slowly simmer, uncovered, until the sauce has thickened, about 3 minutes. Season to taste with salt and pepper before serving."
1768,https://www.allrecipes.com/thmb/1Tkp18XpRee8pFm_iKcHl_z_vsM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9409990-04e3acfcfeef40c784a3a8a71f6f2e53.jpg,Preheat the oven to 350 degrees F (175 degrees C).,Open the pita bread halves up into pockets. Spread goat cheese onto one side of the inside of each pita pocket. Spread a layer of pesto over the goat cheese. Sprinkle with sun-dried tomatoes. Place pita halves onto a baking sheet.
1769,https://www.allrecipes.com/thmb/ixDiubdIpuPSuOJqaU-7iD8fLR4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/923616-a773398e64184f68959743760f12b411.jpg,"Place veal between 2 sheets of heavy plastic on a solid, level surface. Firmly pound veal with the smooth side of a meat mallet to a 1/4-inch thickness.",Combine flour and seasoning salt in a shallow dish; dredge veal in flour mixture and let rest on a wire rack for 15 minutes.
1770,,"Make the sauce: In a large, heavy saucepan, over medium heat, heat the olive oil. Place the onions in the saucepan and saute them until they are soft, about 5 minutes. Add the garlic; cook 5 minutes more.","Place the tomatoes, tomato paste, basil and parsley in the saucepan. Stir well, turn the heat to low and let the sauce simmer covered for 1 hour. Add the salt and pepper."
1771,https://www.allrecipes.com/thmb/KH8NL_QsLCVMzcieEM2AxhlQT0I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/70168-d13ba2e701944666b15118a388184057.jpg,"Heat the olive oil in a large skillet over medium-high heat. Dredge the chicken in flour, shaking off any excess. Fry chicken in the hot oil until brown on both sides. Remove from the skillet and set aside.","Add the garlic, shallot, sun-dried tomatoes and pancetta to the skillet and reduce the heat to medium. Cook and stir for a few minutes, until garlic is fragrant and pancetta is cooked. Stir in the sherry, loosening any bits stuck to the bottom of the pan. Simmer until reduced by half. Stir in the chicken stock and cook until reduced by half again."
1772,https://www.allrecipes.com/thmb/Jq1qVRSK-LNXx51whnEgd1eqc_g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2125325-e59c4dadcbcb4bec85d6c51809f4b79a.jpg,"Dissolve yeast in 1/4 cup warm water in a bowl; add sugar, stir, and let sit until foamy, about 10 minutes.",Mix 3 1/2 cups flour with rosemary and kosher salt in the bowl of a stand mixer. Pour the yeast mixture into flour mixture; slowly add 11 ounces warm water and mix until dough holds together and pulls away from the sides of the bowl.
1773,https://www.allrecipes.com/thmb/Zr9e3TufqTq_257MyQb1mcXkRsU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/342514-cb9e0ea5f8e54ce2a4f951d59b5ffe21.jpg,"Heat 6 tablespoons olive oil in a large skillet over medium heat, then stir in garlic, broccoli, and mushrooms; cook until lightly browned. Add anchovies and water, cover, and simmer for 4 to 5 minutes. Stir in green onions, tomatoes, and parsley, cover again, simmering until vegetables are soft, about 3 to 4 minutes.","While the vegetables are cooking, bring a large pot of water and one teaspoon of olive oil to a boil. Add linguine and cook until al dente, about 7 to 8 minutes; drain. Toss with anchovy mixture and crushed red pepper flakes. If desired, season with black pepper. Serve immediately."
1774,https://www.allrecipes.com/thmb/14r5veUdddJ2zoazpOrwPX2sIX8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/61143-bb43a43b323e47ca9de0cc8833888b48.jpg,Preheat oven to 350 degrees F (175 degrees C). Line cookie sheets with parchment paper.,"In a large bowl, beat the sugar, olive oil and margarine until smooth. Stir in the egg substitute and vanilla. Combine the flour, cocoa and baking powder, gradually stir into the wet ingredients. Mix in the chopped candy bar. Chill dough for 10 minutes."
